timestamp,price,rsi,rsiStatus,rsiTrend,slowdownDetected,slowdownSignificant,slowdownTimeframe,slowdownScore,confidence,minConfidenceRequired,priceAction,volumeRatio,volumeInterpretation,adxValue,adxState,adxBlocked,reasons
2026-08-23T13:16:05.091Z,77343.93,82.43,EXTREME_OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,94.00,EXTREME_TREND,NO,⛔ ADX too high (94.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:16:15.096Z,77346.50,80.63,EXTREME_OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.25,EXTREME_TREND,NO,⛔ ADX too high (99.25) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:16:25.081Z,77338.22,71.89,EXTREME_OVERBOUGHT,FALLING,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,89.97,EXTREME_TREND,NO,⛔ ADX too high (89.97) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:16:35.100Z,77338.22,65.94,OVERBOUGHT,FALLING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,96.61,EXTREME_TREND,NO,⛔ ADX too high (96.61) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:16:45.081Z,77343.91,68.43,OVERBOUGHT,RISING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,97.56,EXTREME_TREND,NO,⛔ ADX too high (97.56) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:16:55.085Z,77343.91,66.37,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.57,EXTREME_TREND,NO,⛔ ADX too high (99.57) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:17:05.084Z,77345.10,61.76,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.40,0.50,NEUTRAL,1.00,NORMAL,5.79,RANGING,NO,No slowdown detected - waiting for momentum to fade; Confidence too low (40% < 50%)
2026-08-23T13:17:15.096Z,77347.94,58.18,NEUTRAL,FALLING,NO,NO,none,0.00,0.40,0.50,NEUTRAL,1.00,NORMAL,1.31,RANGING,NO,RSI extreme overbought (58.2); No slowdown detected - waiting for momentum to fade; Confidence too low (40% < 50%)
2026-08-23T13:17:25.099Z,77377.05,66.47,OVERBOUGHT,RISING,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,39.27,TRENDING,NO,⛔ ADX too high (39.27) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:17:35.082Z,77371.70,63.97,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,53.88,STRONG_TREND,NO,⛔ ADX too high (53.88) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:17:45.086Z,77402.74,64.84,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,49.37,TRENDING,NO,⛔ ADX too high (49.37) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:17:55.083Z,77402.69,59.60,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,26.66,TRENDING,NO,⛔ ADX too high (26.66) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:18:05.088Z,77426.00,62.36,OVERBOUGHT,RISING,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,57.89,STRONG_TREND,NO,⛔ ADX too high (57.89) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:18:15.101Z,77463.05,64.63,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,33.40,TRENDING,NO,⛔ ADX too high (33.40) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:18:25.097Z,77495.99,65.84,OVERBOUGHT,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,83.53,EXTREME_TREND,NO,⛔ ADX too high (83.53) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:18:35.094Z,77514.00,65.47,OVERBOUGHT,FALLING,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,27.97,TRENDING,NO,⛔ ADX too high (27.97) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:18:45.101Z,77482.66,59.05,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.01,NORMAL,30.27,TRENDING,NO,⛔ ADX too high (30.27) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:18:55.087Z,77461.29,56.77,NEUTRAL,FALLING,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,72.11,STRONG_TREND,NO,⛔ ADX too high (72.11) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:19:05.108Z,77524.79,59.58,NEUTRAL,RISING,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,28.02,TRENDING,NO,⛔ ADX too high (28.02) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:19:15.103Z,77732.51,66.15,OVERBOUGHT,FLAT,YES,YES,10s,0.61,0.00,0.50,BULLISH,1.00,NORMAL,94.90,EXTREME_TREND,NO,⛔ ADX too high (94.90) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:19:25.093Z,77691.99,62.70,OVERBOUGHT,FALLING,YES,YES,30s,1.00,0.00,0.50,BULLISH,1.00,NORMAL,46.56,TRENDING,NO,⛔ ADX too high (46.56) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:19:35.090Z,77656.98,60.38,OVERBOUGHT,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,33.34,TRENDING,NO,⛔ ADX too high (33.34) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:19:45.092Z,77659.98,59.97,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,24.84,TRANSITION,NO,⛔ ADX too high (24.84) - Market trending (TRANSITION); Max ADX for entry: 6
2026-08-23T13:19:55.092Z,77683.94,60.39,OVERBOUGHT,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,86.89,EXTREME_TREND,NO,⛔ ADX too high (86.89) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:20:05.105Z,77669.67,59.53,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,45.41,TRENDING,NO,⛔ ADX too high (45.41) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:20:15.100Z,77642.00,58.49,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,76.97,EXTREME_TREND,NO,⛔ ADX too high (76.97) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:20:25.533Z,77625.85,57.88,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,PEAKING,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:20:35.094Z,77611.99,57.36,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,PEAKING,1.00,NORMAL,25.53,TRENDING,NO,⛔ ADX too high (25.53) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:20:45.105Z,77550.99,55.44,NEUTRAL,FLAT,YES,YES,5m,1.00,1.00,0.50,NEUTRAL,1.00,NORMAL,4.11,RANGING,NO,⏭️ Ignoring SHORT signal - LONG only strategy
2026-08-23T13:20:55.091Z,77551.68,55.33,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,65.42,STRONG_TREND,NO,⛔ ADX too high (65.42) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:21:05.099Z,77508.01,54.12,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.93,EXTREME_TREND,NO,⛔ ADX too high (99.93) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:21:15.106Z,77480.90,53.22,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,32.86,TRENDING,NO,⛔ ADX too high (32.86) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:21:25.109Z,77430.23,52.14,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,BEARISH,1.00,NORMAL,40.44,TRENDING,NO,⛔ ADX too high (40.44) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:21:35.093Z,77423.50,51.97,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,BEARISH,1.00,NORMAL,82.40,EXTREME_TREND,NO,⛔ ADX too high (82.40) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:21:45.108Z,77449.62,52.41,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,60.91,STRONG_TREND,NO,⛔ ADX too high (60.91) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:21:55.109Z,77452.01,52.46,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.94,EXTREME_TREND,NO,⛔ ADX too high (99.94) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:22:05.112Z,77484.72,53.13,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,88.74,EXTREME_TREND,NO,⛔ ADX too high (88.74) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:22:15.098Z,77452.00,52.32,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,7.28,RANGING,NO,⛔ ADX too high (7.28) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T13:22:25.109Z,77490.21,52.66,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,66.01,STRONG_TREND,NO,⛔ ADX too high (66.01) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:22:35.095Z,77490.25,52.61,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,32.64,TRENDING,NO,⛔ ADX too high (32.64) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:22:45.537Z,77486.29,51.79,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,43.31,TRENDING,NO,⛔ ADX too high (43.31) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:22:55.094Z,77529.37,52.91,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,61.35,STRONG_TREND,NO,⛔ ADX too high (61.35) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:23:05.102Z,77531.24,52.40,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,68.00,STRONG_TREND,NO,⛔ ADX too high (68.00) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:23:15.106Z,77601.99,53.06,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,75.31,EXTREME_TREND,NO,⛔ ADX too high (75.31) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:23:25.097Z,77597.50,52.28,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,41.75,TRENDING,NO,⛔ ADX too high (41.75) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:23:35.100Z,77612.76,52.25,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,82.15,EXTREME_TREND,NO,⛔ ADX too high (82.15) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:23:45.108Z,77562.00,51.95,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,47.36,TRENDING,NO,⛔ ADX too high (47.36) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:23:55.111Z,77534.01,51.75,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,79.17,EXTREME_TREND,NO,⛔ ADX too high (79.17) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:24:05.111Z,77555.88,50.83,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.94,EXTREME_TREND,NO,⛔ ADX too high (99.94) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:24:15.096Z,77576.00,43.87,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.92,EXTREME_TREND,NO,⛔ ADX too high (99.92) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:24:25.098Z,77598.01,46.09,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,76.55,EXTREME_TREND,NO,⛔ ADX too high (76.55) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:24:35.542Z,77605.19,48.49,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,61.33,STRONG_TREND,NO,⛔ ADX too high (61.33) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:24:45.098Z,77589.96,47.26,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,73.79,STRONG_TREND,NO,⛔ ADX too high (73.79) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:24:55.114Z,77622.33,47.62,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,56.09,STRONG_TREND,NO,⛔ ADX too high (56.09) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:25:05.112Z,77590.43,46.90,NEUTRAL,FALLING,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,7.98,RANGING,NO,⛔ ADX too high (7.98) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T13:25:15.100Z,77566.00,47.13,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.96,EXTREME_TREND,NO,⛔ ADX too high (99.96) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:25:25.111Z,77541.80,46.99,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.75,EXTREME_TREND,NO,⛔ ADX too high (98.75) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:25:35.110Z,77571.96,48.69,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,9.41,RANGING,NO,⛔ ADX too high (9.41) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T13:25:45.119Z,77539.98,49.47,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,25.13,TRENDING,NO,⛔ ADX too high (25.13) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:25:55.102Z,77524.00,48.93,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.67,EXTREME_TREND,NO,⛔ ADX too high (99.67) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:26:05.109Z,77539.01,51.64,NEUTRAL,RISING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,79.17,EXTREME_TREND,NO,⛔ ADX too high (79.17) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:26:15.105Z,77549.76,52.89,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,100.00,EXTREME_TREND,NO,⛔ ADX too high (100.00) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:26:25.114Z,77557.17,55.95,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,15.49,RANGING,NO,⛔ ADX too high (15.49) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T13:26:35.099Z,77558.00,56.49,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,91.66,EXTREME_TREND,NO,⛔ ADX too high (91.66) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:26:45.108Z,77558.00,55.32,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,93.80,EXTREME_TREND,NO,⛔ ADX too high (93.80) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:26:55.103Z,77540.47,54.37,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.74,EXTREME_TREND,NO,⛔ ADX too high (99.74) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:27:05.102Z,77552.00,53.08,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,84.52,EXTREME_TREND,NO,⛔ ADX too high (84.52) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:27:15.103Z,77557.99,55.44,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,90.62,EXTREME_TREND,NO,⛔ ADX too high (90.62) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:27:25.102Z,77565.74,53.98,NEUTRAL,FLAT,NO,NO,none,0.00,0.00,0.50,NEUTRAL,1.00,NORMAL,97.85,EXTREME_TREND,NO,⛔ ADX too high (97.85) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:27:35.099Z,77570.19,54.88,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,33.58,TRENDING,NO,⛔ ADX too high (33.58) - Market trending (TRENDING); Max ADX for entry: 6
2026-08-23T13:27:45.101Z,77552.01,53.46,NEUTRAL,FLAT,YES,YES,5m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,77.11,EXTREME_TREND,NO,⛔ ADX too high (77.11) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:27:55.114Z,77542.00,50.71,NEUTRAL,FLAT,YES,YES,1m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.94,EXTREME_TREND,NO,⛔ ADX too high (99.94) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:28:05.117Z,77531.76,50.03,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.76,EXTREME_TREND,NO,⛔ ADX too high (99.76) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:28:15.117Z,77516.00,45.56,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.63,EXTREME_TREND,NO,⛔ ADX too high (98.63) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:28:25.109Z,77514.54,44.77,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,13.73,RANGING,NO,⛔ ADX too high (13.73) - Market trending (RANGING); Max ADX for entry: 6
2026-08-23T13:28:35.115Z,77520.24,44.75,NEUTRAL,FLAT,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,87.67,EXTREME_TREND,NO,⛔ ADX too high (87.67) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:28:45.104Z,77500.00,46.49,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,53.80,STRONG_TREND,NO,⛔ ADX too high (53.80) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:28:55.116Z,77498.00,47.33,NEUTRAL,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.93,EXTREME_TREND,NO,⛔ ADX too high (99.93) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:29:05.107Z,77484.01,44.61,NEUTRAL,FALLING,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.68,EXTREME_TREND,NO,⛔ ADX too high (99.68) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:29:15.120Z,77463.99,40.35,NEUTRAL,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.86,EXTREME_TREND,NO,⛔ ADX too high (99.86) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:29:25.111Z,77455.88,38.80,OVERSOLD,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,99.51,EXTREME_TREND,NO,⛔ ADX too high (99.51) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:29:35.110Z,77455.87,38.10,OVERSOLD,FLAT,YES,YES,10s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,98.63,EXTREME_TREND,NO,⛔ ADX too high (98.63) - Market trending (EXTREME_TREND); Max ADX for entry: 6
2026-08-23T13:29:45.113Z,77455.88,38.26,OVERSOLD,FALLING,YES,YES,30s,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,52.90,STRONG_TREND,NO,⛔ ADX too high (52.90) - Market trending (STRONG_TREND); Max ADX for entry: 6
2026-08-23T13:30:05.107Z,77387.39,32.95,OVERSOLD,FLAT,YES,YES,15m,1.00,0.00,0.50,NEUTRAL,1.00,NORMAL,48.59,TRENDING,NO,⛔ ADX too high (48.59) - Market trending (TRENDING); Max ADX for entry: 6
